PROT.1109.6095431.0001i_00209	PROT.1109.6095431.0001i_00209 153 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_05635	PROT.1109.6095431.0001i_05635 378 NA 	 TIGR03750 family conjugal transfer protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585317.1 	 NA	
PROT.1109.6095431.0001i_05636	PROT.1109.6095431.0001i_05636 654 NA 	 TIGR03746 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585316.1 	 NA	
PROT.1109.6095431.0001i_05637	PROT.1109.6095431.0001i_05637 900 NA 	 TIGR03749 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585313.1 	 NA	
PROT.1109.6095431.0001i_05638	PROT.1109.6095431.0001i_05638 1491 NA 	 TIGR03752 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585399.1 	 NA	
PROT.1109.6095431.0001i_05639	PROT.1109.6095431.0001i_05639 441 NA 	 TIGR03751 family conjugal transfer lipoprotein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585310.1 	 NA	
PROT.1109.6095431.0001i_05640	PROT.1109.6095431.0001i_05640 2964 NA 	 conjugative transfer ATPase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585308.1 	 NA	
PROT.1109.6095431.0001i_05641	PROT.1109.6095431.0001i_05641 297 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_05642	PROT.1109.6095431.0001i_05642 681 NA 	 DsbA family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585301.1 	 NA	
PROT.1109.6095431.0001i_05643	PROT.1109.6095431.0001i_05643 354 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_05644	PROT.1109.6095431.0001i_05644 708 NA 	 transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068578624.1 	 NA	
PROT.1109.6095431.0001i_05645	PROT.1109.6095431.0001i_05645 333 NA 	 type II toxin-antitoxin system HigB family toxin 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585291.1 	 NA	
PROT.1109.6095431.0001i_05646	PROT.1109.6095431.0001i_05646 432 NA 	 TIGR03757 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083236058.1 	 NA	
PROT.1109.6095431.0001i_05647	PROT.1109.6095431.0001i_05647 942 NA 	 TIGR03756 family integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585286.1 	 NA	
PROT.1109.6095431.0001i_05648	PROT.1109.6095431.0001i_05648 1362 NA 	 integrating conjugative element protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585284.1 	 NA	
PROT.1109.6095431.0001i_05649	PROT.1109.6095431.0001i_05649 369 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_05650	PROT.1109.6095431.0001i_05650 1515 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585278.1 	 NA	
PROT.1109.6095431.0001i_05651	PROT.1109.6095431.0001i_05651 1878 NA 	 TraI domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_141698189.1 	 NA	
PROT.1109.6095431.0001i_05652	PROT.1109.6095431.0001i_05652 1317 NA 	 site-specific integrase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083236060.1 	 NA	
PROT.1109.6095431.0001i_05657	PROT.1109.6095431.0001i_05657 819 ybgF 	 tol-pal system protein YbgF 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585265.1 	 NA	
PROT.1109.6095431.0001i_05875	PROT.1109.6095431.0001i_05875 1209 NA 	 tyrosine-type recombinase/integrase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068584684.1 	 NA	
PROT.1109.6095431.0001i_05876	PROT.1109.6095431.0001i_05876 798 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_05877	PROT.1109.6095431.0001i_05877 225 NA 	 AlpA family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068584677.1 	 NA	
PROT.1109.6095431.0001i_05878	PROT.1109.6095431.0001i_05878 552 NA 	 ash family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823725.1 	 NA	
PROT.1109.6095431.0001i_05879	PROT.1109.6095431.0001i_05879 324 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_05880	PROT.1109.6095431.0001i_05880 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_05881	PROT.1109.6095431.0001i_05881 408 NA 	 virulence-associated protein E 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_023382230.1 	 NA	
PROT.1109.6095431.0001i_05882	PROT.1109.6095431.0001i_05882 1254 NA 	 AAA family ATPase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235866.1 	 NA	
PROT.1109.6095431.0001i_05883	PROT.1109.6095431.0001i_05883 294 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_05884	PROT.1109.6095431.0001i_05884 1203 NA 	 phage major capsid protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823616.1 	 NA	
PROT.1109.6095431.0001i_05885	PROT.1109.6095431.0001i_05885 522 NA 	 HK97 family phage prohead protease 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_059400029.1 	 NA	
PROT.1109.6095431.0001i_05886	PROT.1109.6095431.0001i_05886 1233 NA 	 phage portal protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068578938.1 	 NA	
PROT.1109.6095431.0001i_05887	PROT.1109.6095431.0001i_05887 336 NA 	 HNH endonuclease 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_059400028.1 	 NA	
PROT.1109.6095431.0001i_05888	PROT.1109.6095431.0001i_05888 456 NA 	 TerS protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068595650.1 	 NA	
PROT.1109.6095431.0001i_05889	PROT.1109.6095431.0001i_05889 1497 NA 	 terminase large subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823726.1 	 NA	
PROT.1109.6095431.0001i_05890	PROT.1109.6095431.0001i_05890 282 NA 	 phage gp6-like head-tail connector protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588839.1 	 NA	
PROT.1109.6095431.0001i_05936	PROT.1109.6095431.0001i_05936 387 NA 	 cysteine desulfurase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823727.1 	 NA	
PROT.1109.6095431.0001i_05937	PROT.1109.6095431.0001i_05937 123 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_05938	PROT.1109.6095431.0001i_05938 786 NA 	 aminotransferase class V-fold PLP-dependent enzyme 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588671.1 	 NA	
PROT.1109.6095431.0001i_05941	PROT.1109.6095431.0001i_05941 678 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06065	PROT.1109.6095431.0001i_06065 1131 NA 	 FAD-binding oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068578879.1 	 NA	
PROT.1109.6095431.0001i_06066	PROT.1109.6095431.0001i_06066 699 NA 	 class I tRNA ligase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_084819850.1 	 NA	
PROT.1109.6095431.0001i_06067	PROT.1109.6095431.0001i_06067 1038 NA 	 IS630-like element ISPa47 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_011911785.1 	 NA	
PROT.1109.6095431.0001i_06068	PROT.1109.6095431.0001i_06068 906 NA 	 class I tRNA ligase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823757.1 	 NA	
PROT.1109.6095431.0001i_06069	PROT.1109.6095431.0001i_06069 1128 NA 	 FAD-binding oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235858.1 	 NA	
PROT.1109.6095431.0001i_06070	PROT.1109.6095431.0001i_06070 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_06071	PROT.1109.6095431.0001i_06071 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_06072	PROT.1109.6095431.0001i_06072 1002 NA 	 SidA/IucD/PvdA family monooxygenase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235665.1 	 NA	
PROT.1109.6095431.0001i_06073	PROT.1109.6095431.0001i_06073 1374 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235664.1 	 NA	
PROT.1109.6095431.0001i_06074	PROT.1109.6095431.0001i_06074 762 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235663.1 	 NA	
PROT.1109.6095431.0001i_06075	PROT.1109.6095431.0001i_06075 657 NA 	 glutathione S-transferase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068578120.1 	 NA	
PROT.1109.6095431.0001i_06076	PROT.1109.6095431.0001i_06076 1485 NA 	 FAD/NAD(P)-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235662.1 	 NA	
PROT.1109.6095431.0001i_06077	PROT.1109.6095431.0001i_06077 435 NA 	 nuclear transport factor 2 family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068578116.1 	 NA	
PROT.1109.6095431.0001i_06083	PROT.1109.6095431.0001i_06083 1224 NA 	 tyrosine-type recombinase/integrase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_060765846.1 	 NA	
PROT.1109.6095431.0001i_06084	PROT.1109.6095431.0001i_06084 984 NA 	 integrase domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_060765845.1 	 NA	
PROT.1109.6095431.0001i_06085	PROT.1109.6095431.0001i_06085 354 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06086	PROT.1109.6095431.0001i_06086 975 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06087	PROT.1109.6095431.0001i_06087 1509 NA 	 IS21-like element ISPpu27 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_115284415.1 	 NA	
PROT.1109.6095431.0001i_06088	PROT.1109.6095431.0001i_06088 804 NA 	 ATP-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300922.1 	 NA	
PROT.1109.6095431.0001i_06089	PROT.1109.6095431.0001i_06089 333 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06090	PROT.1109.6095431.0001i_06090 1038 NA 	 IS630-like element ISPa47 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_011911785.1 	 NA	
PROT.1109.6095431.0001i_06091	PROT.1109.6095431.0001i_06091 2205 NA 	 aminoglycoside phosphotransferase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235681.1 	 NA	
PROT.1109.6095431.0001i_06092	PROT.1109.6095431.0001i_06092 453 NA 	 methyltransferase domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_141698117.1 	 NA	
PROT.1109.6095431.0001i_06093	PROT.1109.6095431.0001i_06093 930 NA 	 isopenicillin N synthase family oxygenase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068575870.1 	 NA	
PROT.1109.6095431.0001i_06094	PROT.1109.6095431.0001i_06094 1371 NA 	 NAD(P)-dependent oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235680.1 	 NA	
PROT.1109.6095431.0001i_06095	PROT.1109.6095431.0001i_06095 1104 NA 	 mandelate racemase/muconate lactonizing enzyme family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_060765854.1 	 NA	
PROT.1109.6095431.0001i_06096	PROT.1109.6095431.0001i_06096 1137 NA 	 aromatic ring-hydroxylating dioxygenase subunit alpha 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_060765853.1 	 NA	
PROT.1109.6095431.0001i_06097	PROT.1109.6095431.0001i_06097 906 NA 	 LysR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_060765852.1 	 NA	
PROT.1109.6095431.0001i_06098	PROT.1109.6095431.0001i_06098 936 NA 	 DMT family transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_060765851.1 	 NA	
PROT.1109.6095431.0001i_06099	PROT.1109.6095431.0001i_06099 4095 NA 	 SDR family oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068575867.1 	 NA	
PROT.1109.6095431.0001i_06100	PROT.1109.6095431.0001i_06100 1008 NA 	 NAD(P)-dependent alcohol dehydrogenase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068575866.1 	 NA	
PROT.1109.6095431.0001i_06101	PROT.1109.6095431.0001i_06101 633 cysC_2 	 adenylyl-sulfate kinase 	 2.7.1.25 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_060765849.1 	 NA	
PROT.1109.6095431.0001i_06102	PROT.1109.6095431.0001i_06102 90 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06133	PROT.1109.6095431.0001i_06133 645 NA 	 outer membrane porin, OprD family 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083235679.1 	 NA	
PROT.1109.6095431.0001i_06134	PROT.1109.6095431.0001i_06134 981 NA 	 IS5-like element ISPre2 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_010466230.1 	 NA	
PROT.1109.6095431.0001i_06135	PROT.1109.6095431.0001i_06135 702 NA 	 OprD family porin 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068578860.1 	 NA	
PROT.1109.6095431.0001i_06230	PROT.1109.6095431.0001i_06230 132 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06258	PROT.1109.6095431.0001i_06258 246 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018438.1 	 NA	
PROT.1109.6095431.0001i_06259	PROT.1109.6095431.0001i_06259 1281 NA 	 TrbI/VirB10 family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823730.1 	 NA	
PROT.1109.6095431.0001i_06260	PROT.1109.6095431.0001i_06260 993 trbG_2 	 P-type conjugative transfer protein TrbG 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823731.1 	 NA	
PROT.1109.6095431.0001i_06261	PROT.1109.6095431.0001i_06261 705 NA 	 conjugal transfer protein TrbF 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378793.1 	 NA	
PROT.1109.6095431.0001i_06263	PROT.1109.6095431.0001i_06263 327 NA 	 EexN family lipoprotein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487824.1 	 NA	
PROT.1109.6095431.0001i_06264	PROT.1109.6095431.0001i_06264 744 trbJ_2 	 P-type conjugative transfer protein TrbJ 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823732.1 	 NA	
PROT.1109.6095431.0001i_06265	PROT.1109.6095431.0001i_06265 2451 NA 	 conjugal transfer protein TrbE 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823733.1 	 NA	
PROT.1109.6095431.0001i_06266	PROT.1109.6095431.0001i_06266 270 NA 	 VirB3 family type IV secretion system protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068587373.1 	 NA	
PROT.1109.6095431.0001i_06267	PROT.1109.6095431.0001i_06267 387 NA 	 TrbC/VirB2 family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068587371.1 	 NA	
PROT.1109.6095431.0001i_06268	PROT.1109.6095431.0001i_06268 1071 trbB_2 	 P-type conjugative transfer ATPase TrbB 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823734.1 	 NA	
PROT.1109.6095431.0001i_06269	PROT.1109.6095431.0001i_06269 477 NA 	 CopG family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068605611.1 	 NA	
PROT.1109.6095431.0001i_06270	PROT.1109.6095431.0001i_06270 1998 NA 	 IncP-type conjugal transfer protein TraG 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823660.1 	 NA	
PROT.1109.6095431.0001i_06271	PROT.1109.6095431.0001i_06271 906 NA 	 LysR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018434.1 	 NA	
PROT.1109.6095431.0001i_06272	PROT.1109.6095431.0001i_06272 531 NA 	 polyketide cyclase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018433.1 	 NA	
PROT.1109.6095431.0001i_06273	PROT.1109.6095431.0001i_06273 507 NA 	 type 1 glutamine amidotransferase domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068584499.1 	 NA	
PROT.1109.6095431.0001i_06274	PROT.1109.6095431.0001i_06274 318 NA 	 multidrug efflux SMR transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_000539741.1 	 NA	
PROT.1109.6095431.0001i_06275	PROT.1109.6095431.0001i_06275 264 NA 	 EexN family lipoprotein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487824.1 	 NA	
PROT.1109.6095431.0001i_06276	PROT.1109.6095431.0001i_06276 906 NA 	 LysR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_006378999.1 	 NA	
PROT.1109.6095431.0001i_06277	PROT.1109.6095431.0001i_06277 1404 NA 	 efflux transporter outer membrane subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068576266.1 	 NA	
PROT.1109.6095431.0001i_06278	PROT.1109.6095431.0001i_06278 642 NA 	 TetR/AcrR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068585663.1 	 NA	
PROT.1109.6095431.0001i_06279	PROT.1109.6095431.0001i_06279 1167 NA 	 efflux RND transporter periplasmic adaptor subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018430.1 	 NA	
PROT.1109.6095431.0001i_06280	PROT.1109.6095431.0001i_06280 3105 NA 	 efflux RND transporter permease subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018429.1 	 NA	
PROT.1109.6095431.0001i_06281	PROT.1109.6095431.0001i_06281 621 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487830.1 	 NA	
PROT.1109.6095431.0001i_06282	PROT.1109.6095431.0001i_06282 1119 NA 	 ABC transporter permease 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487831.1 	 NA	
PROT.1109.6095431.0001i_06283	PROT.1109.6095431.0001i_06283 822 NA 	 ATP-binding cassette domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_023093371.1 	 NA	
PROT.1109.6095431.0001i_06284	PROT.1109.6095431.0001i_06284 930 NA 	 MCE family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018428.1 	 NA	
PROT.1109.6095431.0001i_06285	PROT.1109.6095431.0001i_06285 702 NA 	 membrane integrity-associated transporter subunit PqiC 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_016487834.1 	 NA	
PROT.1109.6095431.0001i_06286	PROT.1109.6095431.0001i_06286 1995 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018426.1 	 NA	
PROT.1109.6095431.0001i_06287	PROT.1109.6095431.0001i_06287 600 NA 	 S26 family signal peptidase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018425.1 	 NA	
PROT.1109.6095431.0001i_06288	PROT.1109.6095431.0001i_06288 546 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018424.1 	 NA	
PROT.1109.6095431.0001i_06289	PROT.1109.6095431.0001i_06289 288 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06290	PROT.1109.6095431.0001i_06290 639 NA 	 AAA family ATPase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018423.1 	 NA	
PROT.1109.6095431.0001i_06291	PROT.1109.6095431.0001i_06291 825 NA 	 replication initiator protein A 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018422.1 	 NA	
PROT.1109.6095431.0001i_06292	PROT.1109.6095431.0001i_06292 282 NA 	 helix-turn-helix domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018421.1 	 NA	
PROT.1109.6095431.0001i_06293	PROT.1109.6095431.0001i_06293 807 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588630.1 	 NA	
PROT.1109.6095431.0001i_06294	PROT.1109.6095431.0001i_06294 348 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018415.1 	 NA	
PROT.1109.6095431.0001i_06295	PROT.1109.6095431.0001i_06295 291 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018414.1 	 NA	
PROT.1109.6095431.0001i_06296	PROT.1109.6095431.0001i_06296 1500 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06297	PROT.1109.6095431.0001i_06297 315 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018411.1 	 NA	
PROT.1109.6095431.0001i_06298	PROT.1109.6095431.0001i_06298 210 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06299	PROT.1109.6095431.0001i_06299 2085 NA 	 ParB/RepB/Spo0J family partition protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_034018408.1 	 NA	
PROT.1109.6095431.0001i_06300	PROT.1109.6095431.0001i_06300 828 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_022960621.1 	 NA	
PROT.1109.6095431.0001i_06301	PROT.1109.6095431.0001i_06301 594 NA 	 ABC transporter ATP-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823650.1 	 NA	
PROT.1109.6095431.0001i_06302	PROT.1109.6095431.0001i_06302 1029 NA 	 IS30 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_003283602.1 	 NA	
PROT.1109.6095431.0001i_06308	PROT.1109.6095431.0001i_06308 768 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06309	PROT.1109.6095431.0001i_06309 132 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_06310	PROT.1109.6095431.0001i_06310 243 NA 	 recombinase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588541.1 	 NA	
PROT.1109.6095431.0001i_06311	PROT.1109.6095431.0001i_06311 2967 NA 	 Tn3 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_065990646.1 	 NA	
PROT.1109.6095431.0001i_06312	PROT.1109.6095431.0001i_06312 819 NA 	 tyrosine-type recombinase/integrase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823758.1 	 NA	
PROT.1109.6095431.0001i_06313	PROT.1109.6095431.0001i_06313 303 NA 	 SCP2 sterol-binding domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_022676120.1 	 NA	
PROT.1109.6095431.0001i_06314	PROT.1109.6095431.0001i_06314 1152 NA 	 aromatic ring-hydroxylating dioxygenase subunit alpha 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068587002.1 	 NA	
PROT.1109.6095431.0001i_06315	PROT.1109.6095431.0001i_06315 669 NA 	 TetR/AcrR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_083236627.1 	 NA	
PROT.1109.6095431.0001i_06316	PROT.1109.6095431.0001i_06316 1239 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588257.1 	 NA	
